bw_date,bw_lat,bw_lon,reef_zone,cloud_cover,bleaching,bleaching_sev,notes
6/13/2019,24.94652,-80.55198,, Not Provided,no,0%,no comments
6/13/2019,24.8977,-80.617,, Not Provided,no,0%,no comments
6/13/2019,24.745,-80.7817,, Not Provided,no,0%,no comments
6/14/2019,24.54018,-81.44843,, Not Provided,no,0%,no comments
6/14/2019,24.52636,-81.50437,, Not Provided,no,0%,no comments
6/14/2019,25.11012,-80.30382,, Not Provided,no,0%,no comments
6/14/2019,25.02194,-80.4389,, Not Provided,yes,1-10%,no comments
6/14/2019,25.0091,-80.4584,, Not Provided,no,0%,no comments
6/14/2019,24.99923,-80.46692,, Not Provided,no,0%,no comments
6/14/2019,25.13994,-80.29436,, Not Provided,yes,1-10%,no comments
6/14/2019,25.12948,-80.29414,, Not Provided,no,0%,no comments
6/14/2019,24.98572,-80.41599,, Not Provided,no,0%,no comments
6/14/2019,25.0088,-80.37646,, Not Provided,no,0%,no comments
6/14/2019,24.54593,-81.40657,, Mostly Cloudy,yes,1-10%,no comments
6/14/2019,24.61593,-81.39342,, Partly Cloudy,yes,1-10%,no comments
6/15/2019,24.57686,-81.61335,, Not Provided,no,0%,no comments
6/15/2019,24.50236,-81.61343,, Not Provided,no,0%,no comments
6/15/2019,24.52634,-81.50437,, Not Provided,no,0%,no comments
6/15/2019,24.59554,-81.37202,, Not Provided,no,0%,no comments
6/15/2019,24.54751,-81.58665,, Not Provided,no,0%,no comments
6/15/2019,24.51868,-81.53458,, Not Provided,no,0%,no comments
6/15/2019,24.53914,-81.47021,, Not Provided,no,0%,no comments
6/16/2019,25.22259,-80.20981,, Not Provided,no,0%,no comments
6/16/2019,25.31832,-80.18423,, Not Provided,no,0%,no comments
6/16/2019,25.3661,-80.13779,, Not Provided,yes,1-10%,no comments
6/16/2019,25.38634,-80.16294,, Not Provided,yes,1-10%,no comments
6/16/2019,25.22213,-80.2104,, Not Provided,no,0%,no comments
6/16/2019,25.3341,-80.1612,, Not Provided,no,0%,no comments
6/16/2019,25.3728,-80.15998,, Not Provided,no,0%,no comments
6/16/2019,25.40166,-80.15585,, Not Provided,no,0%,no comments
6/17/2019,25.38634,-80.16294,, Not Provided,no,0%,no comments
6/17/2019,25.3102,-80.21854,, Not Provided,no,0%,no comments
6/17/2019,25.40165,-80.15604,, Not Provided,no,0%,no comments
6/17/2019,25.29528,-80.21912,, Not Provided,no,0%,no comments
6/18/2019,24.67599,-82.88736,, Not Provided,no,0%,no comments
6/18/2019,24.66925,-82.89216,, Not Provided,no,0%,no comments
6/18/2019,24.62016,-82.91982,, Not Provided,no,0%,no comments
6/18/2019,24.63253,-82.90385,, Not Provided,no,0%,no comments
6/18/2019,24.61951,-82.89775,, Not Provided,yes,1-10%,no comments
6/18/2019,24.53055,-81.48744,, Not Provided,no,0%,no comments
6/18/2019,24.61098,-81.17352,, Not Provided,no,0%,no comments
6/18/2019,24.63808,-81.06404,, Not Provided,no,0%,no comments
6/18/2019,24.89389,-80.55376,, Not Provided,no,0%,no comments
6/18/2019,24.92344,-80.50183,, Not Provided,no,0%,no comments
6/18/2019,24.6525,-81.03638,, Not Provided,no,0%,no comments
6/18/2019,24.71761,-80.9356,, Not Provided,yes,1-10%,no comments
6/18/2019,24.84515,-80.62079,, Not Provided,no,0%,no comments
6/18/2019,24.92234,-80.50574,, Not Provided,no,0%,no comments
6/19/2019,24.55268,-81.3823,, Not Provided,no,0%,no comments
6/19/2019,25.46383,-80.16827,, Not Provided,no,0%,no comments
6/19/2019,25.5664,-80.09936,, Not Provided,no,0%,no comments
6/21/2019,24.5281,-81.495,, Not Provided,no,0%,no comments
6/23/2019,24.53635,-81.44753,, Clear,no,0%,no comments
6/23/2019,24.4452,-81.92585,,Mostly Cloudy,no,0%,Palythoa had some paling.
6/23/2019,24.45445,-81.85773,,Mostly Cloudy,no,0%,Palythoa had some paling.
6/23/2019,24.54307,-81.79027,,Mostly Cloudy,no,0%,no comments
6/23/2019,24.4521,-81.877,, Not Provided,no,0%,no comments
6/23/2019,24.4517,-81.879,, Not Provided,no,0%,no comments
6/23/2019,24.4522,-81.88,, Not Provided,no,0%,no comments
6/23/2019,24.4593,-82.154,, Not Provided,no,0%,no comments
6/23/2019,24.4548,-82.143,, Not Provided,no,0%,no comments
6/23/2019,24.4336,-82.003,, Not Provided,no,0%,no comments
6/23/2019,24.4439,-81.935,, Not Provided,no,0%,no comments
6/23/2019,24.4434,-81.935,, Not Provided,no,0%,no comments
6/23/2019,24.444,-81.932,, Not Provided,no,0%,no comments
6/23/2019,24.4451,-81.925,, Not Provided,no,0%,no comments
6/23/2019,24.4803,-81.932,, Not Provided,no,0%,no comments
6/24/2019,24.52249,-81.51951,, Clear,no,0%,no comments
6/24/2019,24.5262,-81.50253,, Not Provided,no,0%,no comments
6/24/2019,24.4445,-81.928,, Not Provided,no,0%,no comments
6/24/2019,24.4462,-81.918,, Not Provided,no,0%,no comments
6/24/2019,24.4569,-81.897,, Not Provided,no,0%,no comments
6/24/2019,24.4555,-81.856,, Not Provided,no,0%,no comments
7/1/2019,24.58478,-81.49682,, Not Provided,no,0%,no comments
7/1/2019,24.56081,-81.50137,, Not Provided,no,0%,no comments
7/1/2019,24.54767,-81.45697,, Not Provided,no,0%,no comments
7/1/2019,24.63134,-82.88564,, Not Provided,yes,1-10%,no comments
7/1/2019,24.63186,-82.88425,, Not Provided,no,0%,no comments
7/1/2019,24.63186,-82.88425,, Not Provided,no,0%,no comments
7/2/2019,24.45207,-81.8769,, Not Provided,no,0%,no comments
7/2/2019,24.60995,-82.87089,, Not Provided,yes,11-30%,no comments
7/2/2019,24.6114,-82.87082,, Not Provided,yes,11-30%,no comments
7/2/2019,24.6114,-82.87082,, Not Provided,yes,11-30%,no comments
7/3/2019,24.62916,-82.8788,, Not Provided,no,0%,no comments
7/3/2019,24.63204,-82.877,, Not Provided,yes,1-10%,no comments
7/3/2019,24.63027,-82.87752,, Not Provided,yes,11-30%,no comments
7/4/2019,24.45438,-81.85773,, Partly Cloudy,no,0%,Palythoa bleaching
7/4/2019,24.44468,-81.92558,, Partly Cloudy,no,0%,Palythoa bleaching
7/4/2019,24.5428,-81.79003,, Partly Cloudy,no,0%,no comments
7/5/2019,24.45872,-81.84532,, Not Provided,no,0%,no comments
7/5/2019,24.50195,-81.74524,, Not Provided,no,0%,no comments
7/5/2019,24.54074,-81.78618,, Not Provided,no,0%,no comments
7/5/2019,24.54534,-81.40887,, Not Provided,yes,11-30%,no comments
7/5/2019,24.54672,-81.40147,, Partly Cloudy,yes,11-30%,no comments
7/5/2019,24.54609,-81.40533,, Not Provided,yes,11-30%,no comments
7/8/2019,24.58908,-81.24203,, Not Provided,no,0%,Gorgos and fire coral paling
7/8/2019,24.56867,-81.32655,, Not Provided,no,0%,no comments
7/8/2019,24.53051,-81.48734,, Not Provided,no,0%,no comments
7/9/2019,24.52295,-81.519,, Not Provided,no,0%,no comments
7/9/2019,24.53853,-81.452,, Not Provided,no,0%,no comments
7/10/2019,24.53145,-81.48355,, Not Provided,no,0%,no comments
7/10/2019,24.54667,-81.40214,, Not Provided,no,0%,no comments
7/10/2019,24.51036,-81.56991,, Not Provided,no,0%,no comments
7/10/2019,24.49305,-81.65961,, Not Provided,no,0%,no comments
7/10/2019,24.6746,-82.88883,, Partly Cloudy,no,0%,no comments
7/11/2019,24.48268,-81.70334,, Not Provided,no,0%,no comments
7/11/2019,24.47408,-81.7426,, Not Provided,no,0%,no comments
7/11/2019,24.45948,-81.84412,, Not Provided,no,0%,no comments
7/12/2019,24.45508,-81.85645,,Cloudy,no,0%,no comments
7/12/2019,24.45176,-81.87816,,Cloudy,yes,1-10%,no comments
7/12/2019,24.63545,-82.87259,, Not Provided,yes,1-10%,no comments
7/12/2019,24.6361,-82.87499,, Not Provided,no,0%,no comments
7/12/2019,24.54593,-81.406,, Cloudy,yes,11-30%,no comments
7/12/2019,24.54593,-81.40602,, Not Provided,yes,1-10%,no comments
7/13/2019,24.62477,-82.88883,, Not Provided,yes,11-30%,no comments
7/13/2019,24.61893,-82.90542,, Not Provided,yes,1-10%,no comments
7/13/2019,24.63222,-82.885,, Not Provided,yes,1-10%,no comments
7/13/2019,24.62912,-82.88239,, Not Provided,yes,11-30%,no comments
7/14/2019,24.62847,-82.87583,, Partly Cloudy,yes,11-30%,no comments
7/14/2019,24.62637,-82.87258,, Not Provided,no,0%,no comments
7/15/2019,24.5881,-82.90246,, Not Provided,yes,1-10%,no comments
7/15/2019,24.62555,-82.88676,, Partly Cloudy,yes,1-10%,no comments
7/16/2019,24.70249,-82.79937,, Partly Cloudy,yes,1-10%,no comments
7/16/2019,24.63545,-82.87272,, Not Provided,yes,11-30%,no comments
7/16/2019,24.63876,-82.86153,, Not Provided,yes,1-10%,no comments
7/17/2019,24.54947,-81.37985,, Not Provided,yes,1-10%,no comments
7/17/2019,24.59536,-81.37193,, Not Provided,yes,1-10%,no comments
7/17/2019,24.63204,-82.87725,, Not Provided,yes,11-30%,no comments
7/17/2019,24.66381,-82.92704,, Not Provided,yes,1-10%,no comments
7/17/2019,24.66924,-82.92756,, Not Provided,yes,1-10%,no comments
7/17/2019,24.94191,-80.49552,, Not Provided,no,0%,no comments
7/17/2019,24.55178,-81.38648,, Not Provided,no,0%,no comments
7/17/2019,24.54667,-81.40214,, Not Provided,no,0%,no comments
7/18/2019,24.62019,-82.86159,, Not Provided,yes,1-10%,no comments
7/18/2019,24.62534,-82.85888,, Not Provided,yes,1-10%,no comments
7/18/2019,24.53832,-81.45374,, Not Provided,no,0%,no comments
7/19/2019,24.55318,-81.37936,, Not Provided,no,0%,no comments
7/20/2019,24.54517,-81.40888,, Not Provided,no,0%,no comments
7/22/2019,24.54767,-81.45697,, Not Provided,yes,11-30%,no comments
7/22/2019,24.56081,-81.50137,, Not Provided,yes,1-10%,no comments
7/22/2019,24.58478,-81.49682,, Not Provided,yes,1-10%,no comments
7/23/2019,24.53867,-81.45764,, Not Provided,yes,1-10%,no comments
7/23/2019,24.52263,-81.5198,, Not Provided,no,0%,no comments
7/24/2019,24.55327,-81.3823,, Not Provided,yes,1-10%,no comments
7/24/2019,24.55256,-81.38395,, Not Provided,no,0%,no comments
7/24/2019,24.64227,-82.89654,, Not Provided,yes,1-10%,no comments
7/26/2019,24.44515,-81.92557,, Partly Cloudy,yes,1-10%,no comments
7/26/2019,24.45482,-81.85677,, Partly Cloudy,yes,1-10%,no comments
7/26/2019,24.54255,-81.78968,, Partly Cloudy,no,1-10%,no comments
7/26/2019,24.61587,-81.38457,, Partly Cloudy,yes,11-30%,no comments
7/26/2019,24.60444,-81.40333,, Clear,yes,51-75%,no comments
7/26/2019,24.55256,-81.38395,, Not Provided,no,0%,no comments
7/26/2019,24.52263,-81.5198,, Not Provided,no,0%,no comments
7/26/2019,24.67137,-82.92478,, Not Provided,yes,1-10%,no comments
7/27/2019,24.54467,-81.40863,, Not Provided,yes,1-10%,no comments
7/27/2019,24.48946,-81.67285,, Clear,no,0%,no comments
7/27/2019,24.6624,-82.875,, Not Provided,yes,11-30%,no comments
7/27/2019,24.66381,-82.92704,, Not Provided,yes,1-10%,no comments
7/27/2019,24.6114,-82.87082,, Not Provided,yes,1-10%,no comments
8/1/2019,24.62812,-82.87452,, Not Provided,yes,11-30%,no comments
8/2/2019,24.54694,-81.40339,, Not Provided,no,0%,no comments
8/2/2019,24.5684,-81.45913,, Not Provided,yes,1-10%,no comments
8/5/2019,24.52263,-81.5198,, Not Provided,yes,1-10%,no comments
8/7/2019,24.60284,-82.91105,, Not Provided,yes,1-10%,no comments
8/7/2019,24.61499,-81.39143,, Clear,yes,51-75%,no comments
8/7/2019,24.45504,-81.85616,, Not Provided,yes,1-10%,no comments
8/7/2019,24.45233,-81.87598,, Not Provided,yes,1-10%,no comments
8/7/2019,24.60698,-82.93247,, Not Provided,yes,11-30%,no comments
8/7/2019,24.59789,-82.90622,, Not Provided,yes,1-10%,no comments
8/8/2019,24.57558,-82.94598,, Not Provided,yes,1-10%,no comments
8/8/2019,24.58375,-82.93249,, Not Provided,yes,1-10%,no comments
8/8/2019,24.62434,-82.90965,, Not Provided,yes,1-10%,no comments
8/8/2019,24.44476,-81.92676,, Partly Cloudy,yes,1-10%,no comments
8/8/2019,24.54255,-81.78968,, Partly Cloudy,no,1-10%,no comments
8/9/2019,24.65997,-82.93745,, Not Provided,yes,11-30%,no comments
8/9/2019,24.66213,-82.93547,, Not Provided,yes,11-30%,no comments
8/9/2019,24.65651,-82.93499,, Not Provided,yes,11-30%,no comments
8/9/2019,24.54573,-81.40652,, Partly Cloudy,yes,11-30%,no comments
8/9/2019,24.47406,-81.742,, Not Provided,yes,11-30%,no comments
8/9/2019,24.47724,-81.73116,, Not Provided,yes,11-30%,no comments
8/10/2019,24.69712,-82.86396,, Not Provided,yes,1-10%,no comments
8/10/2019,24.69703,-82.8712,, Not Provided,yes,1-10%,no comments
8/10/2019,24.68597,-82.88186,, Not Provided,yes,11-30%,no comments
8/10/2019,24.68459,-80.96566,, Mostly Cloudy,yes,11-30%,no comments
8/10/2019,24.45445,-81.85773,, Partly Cloudy,yes,1-10%,no comments
8/11/2019,24.62812,-82.87452,, Not Provided,yes,76-100%,no comments
8/12/2019,24.63445,-82.96115,, Not Provided,yes,11-30%,no comments
8/12/2019,24.6311,-82.94522,, Not Provided,yes,11-30%,no comments
8/12/2019,24.53055,-81.48723,, Not Provided,yes,1-10%,no comments
8/13/2019,24.44512,-81.92525,, Not Provided,yes,1-10%,no comments
8/13/2019,24.44476,-81.92676,, Not Provided,no,0%,no comments
8/13/2019,24.4443,-81.92717,, Not Provided,no,0%,no comments
8/13/2019,24.44463,-81.9283,, Not Provided,no,0%,no comments
8/13/2019,24.44446,-81.93234,, Not Provided,no,0%,no comments
8/13/2019,24.44395,-81.93206,, Not Provided,no,0%,no comments
8/13/2019,24.4434,-81.93472,, Not Provided,no,0%,no comments
8/13/2019,24.44386,-81.93501,, Not Provided,no,0%,no comments
8/13/2019,24.44575,-82.03778,, Not Provided,no,0%,no comments
8/13/2019,24.44603,-82.03658,, Not Provided,no,0%,no comments
8/13/2019,24.44682,-81.9871,, Not Provided,no,0%,no comments
8/13/2019,24.46343,-81.97677,, Not Provided,no,0%,no comments
8/13/2019,24.45468,-81.85626,, Not Provided,yes,1-10%,no comments
8/13/2019,24.45975,-81.84577,, Not Provided,no,0%,no comments
8/13/2019,24.53635,-81.44753,, Not Provided,yes,11-30%,no comments
8/13/2019,24.55262,-81.38171,, Not Provided,yes,1-10%,no comments
8/14/2019,24.53832,-81.45374,, Not Provided,yes,11-30%,no comments
8/16/2019,24.54767,-81.45697,, Not Provided,yes,1-10%,no comments
8/16/2019,24.56081,-81.50137,, Not Provided,yes,1-10%,no comments
8/16/2019,24.58478,-81.49682,, Not Provided,yes,1-10%,no comments
8/17/2019,24.54694,-81.40339,, Partly Cloudy,yes,1-10%,no comments
8/21/2019,24.61658,-82.8666,, Not Provided,yes,11-30%,no comments
8/21/2019,24.60676,-82.87197,, Not Provided,yes,1-10%,no comments
8/22/2019,24.61138,-82.9311,, Not Provided,yes,51-75%,no comments
8/22/2019,24.63409,-82.90747,, Not Provided,yes,11-30%,no comments
8/22/2019,24.61436,-82.94452,, Partly Cloudy,yes,51-75%,no comments
8/23/2019,24.64115,-82.81895,, Not Provided,yes,11-30%,no comments
8/23/2019,24.63125,-82.85759,, Not Provided,yes,1-10%,no comments
8/23/2019,24.63534,-82.84103,, Not Provided,yes,1-10%,no comments
8/23/2019,24.64151,-82.83313,, Not Provided,yes,11-30%,no comments
8/23/2019,24.45417,-81.8576,, Partly Cloudy,yes,1-10%,no comments
8/23/2019,24.44458,-81.92707,, Partly Cloudy,yes,1-10%,no comments
8/23/2019,24.54232,-81.78972,, Partly Cloudy,yes,1-10%,no comments
8/23/2019,24.54641,-81.40275,, Not Provided,yes,1-10%,no comments
8/23/2019,24.54422,-81.43395,, Not Provided,yes,51-75%,no comments
8/23/2019,24.57124,-81.45873,, Not Provided,yes,1-10%,no comments
8/24/2019,24.58541,-82.93244,, Not Provided,yes,1-10%,no comments
8/24/2019,24.58409,-82.93027,, Not Provided,yes,11-30%,no comments
8/24/2019,24.61098,-82.90253,, Not Provided,yes,11-30%,no comments
8/24/2019,24.57338,-82.9639,, Not Provided,yes,11-30%,no comments
8/25/2019,24.59535,-82.962,, Not Provided,yes,Not Provided,no comments
8/25/2019,24.58943,-82.95677,, Not Provided,yes,51-75%,no comments
8/25/2019,24.60068,-82.95677,, Not Provided,yes,31-50%,no comments
8/25/2019,24.64471,-82.94014,, Not Provided,yes,11-30%,no comments
8/25/2019,24.6338,-82.93345,, Not Provided,yes,1-10%,no comments
8/25/2019,24.62355,-82.94247,, Not Provided,no,0%,no comments
8/25/2019,24.68682,-82.90733,, Not Provided,yes,31-50%,no comments
8/26/2019,24.71982,-82.88046,, Not Provided,no,0%,no comments
8/26/2019,24.7202,-82.87658,, Not Provided,yes,1-10%,no comments
8/26/2019,24.71584,-82.862,, Not Provided,yes,11-30%,no comments
8/26/2019,24.68923,-82.89152,, Not Provided,yes,1-10%,no comments
8/26/2019,24.52874,-81.47536,, Not Provided,yes,51-75%,no comments
8/26/2019,24.52317,-81.51976,, Not Provided,yes,1-10%,no comments
8/26/2019,24.53867,-81.45764,, Not Provided,yes,1-10%,no comments
8/26/2019,24.56479,-81.49722,, Not Provided,yes,1-10%,no comments
8/26/2019,24.55256,-81.38395,, Not Provided,yes,1-10%,no comments
8/26/2019,24.65254,-81.02415,, Not Provided,yes,1-10%,no comments
8/26/2019,24.62967,-81.0915,, Not Provided,yes,1-10%,no comments
8/27/2019,24.62926,-82.89917,, Not Provided,yes,31-50%,no comments
8/27/2019,24.65893,-82.87317,, Not Provided,yes,1-10%,no comments
8/27/2019,24.70269,-82.79938,, Not Provided,yes,11-30%,no comments
8/27/2019,24.51125,-81.57005,, Not Provided,yes,1-10%,no comments
8/27/2019,24.51126,-81.56709,, Not Provided,yes,51-75%,no comments
8/27/2019,24.52115,-81.578,, Not Provided,yes,31-50%,no comments
8/27/2019,24.52482,-81.5632,, Not Provided,yes,1-10%,no comments
8/27/2019,24.5658,-81.46464,, Not Provided,yes,11-30%,no comments
8/28/2019,24.65535,-82.94286,, Not Provided,yes,11-30%,no comments
8/28/2019,24.663,-82.93415,, Not Provided,yes,11-30%,no comments
8/28/2019,24.6875,-82.88503,, Not Provided,yes,31-50%,no comments
8/28/2019,24.68494,-82.8934,, Not Provided,yes,Not Provided,no comments
8/28/2019,24.45226,-81.87573,, Not Provided,yes,11-30%,no comments
8/29/2019,24.55412,-81.68577,, Not Provided,yes,1-10%,no comments
8/29/2019,24.566,-81.65325,, Not Provided,yes,1-10%,no comments
8/29/2019,24.47984,-81.73373,, Not Provided,yes,1-10%,no comments
9/4/2019,24.59544,-82.87302,, Not Provided,yes,11-30%,no comments
9/4/2019,24.60046,-82.87341,, Not Provided,yes,11-30%,no comments
9/4/2019,24.59263,-82.8199,, Not Provided,yes,51-75%,no comments
9/5/2019,24.64215,-82.79028,, Not Provided,yes,11-30%,no comments
9/5/2019,24.63918,-82.8143,, Not Provided,yes,11-30%,no comments
9/5/2019,24.65265,-82.78678,, Not Provided,yes,31-50%,no comments
9/5/2019,24.65517,-82.78748,, Not Provided,yes,51-75%,no comments
9/5/2019,24.62694,-82.814,, Not Provided,yes,11-30%,no comments
9/6/2019,24.71284,-82.79196,, Not Provided,yes,31-50%,no comments
9/6/2019,24.7057026,-82.784322,, Not Provided,yes,Not Provided,no comments
9/6/2019,24.6988785,-82.783281,, Not Provided,yes,51-75%,no comments
9/6/2019,24.72297,-82.85444,, Not Provided,yes,11-30%,no comments
9/6/2019,24.72261,-82.8312,, Not Provided,yes,Not Provided,no comments
9/6/2019,24.44458,-81.92707,,Clear,yes,1-10%,no comments
9/6/2019,24.45417,-81.8576,,Clear,yes,1-10%,no comments
9/6/2019,24.54232,-81.78972,,Clear,no,0%,no comments
9/6/2019,24.52263,-81.5198,, Not Provided,yes,1-10%,no comments
9/7/2019,24.587621,-82.947641,, Not Provided,yes,51-75%,no comments
9/7/2019,24.57982,-82.937183,, Not Provided,yes,11-30%,no comments
9/7/2019,24.576048,-82.94024,, Not Provided,yes,11-30%,no comments
9/7/2019,24.58263,-82.91177,, Not Provided,yes,Not Provided,no comments
9/7/2019,24.57056,-82.92468,, Not Provided,yes,31-50%,no comments
9/8/2019,24.637848,-82.9569,, Not Provided,yes,31-50%,no comments
9/8/2019,24.641802,-82.96522,, Not Provided,yes,1-10%,no comments
9/8/2019,24.62763,-82.9519,, Not Provided,yes,31-50%,no comments
9/8/2019,24.58277,-82.96404,, Not Provided,yes,11-30%,no comments
9/8/2019,24.635086,-82.921329,, Not Provided,yes,51-75%,no comments
9/9/2019,24.68252,-82.92632,, Not Provided,yes,31-50%,no comments
9/9/2019,24.70981,-82.8698,, Not Provided,yes,31-50%,no comments
9/9/2019,24.71982,-82.88046,, Not Provided,yes,11-30%,no comments
9/9/2019,24.70704,-82.87029,, Not Provided,yes,31-50%,no comments
9/9/2019,24.71954,-82.88368,, Not Provided,yes,11-30%,no comments
9/9/2019,24.54667,-81.40214,, Not Provided,yes,1-10%,no comments
9/9/2019,25.17894,-80.28993,, Not Provided,yes,11-30%,no comments
9/9/2019,25.13577,-80.32887,, Not Provided,yes,1-10%,no comments
9/9/2019,25.32245,-80.21149,, Not Provided,yes,31-50%,no comments
9/9/2019,24.47602,-81.88948,, Not Provided,no,0%,no comments
9/9/2019,24.47963,-81.88355,, Not Provided,no,0%,no comments
9/10/2019,24.62404,-82.89295,, Cloudy,yes,31-50%,no comments
9/10/2019,24.631905,-82.886041,, Cloudy,yes,51-75%,no comments
9/11/2019,24.629019,-82.88104,, Not Provided,yes,31-50%,no comments
9/11/2019,24.63204,-82.87725,, Not Provided,yes,31-50%,no comments
9/17/2019,24.54767,-81.45697,, Not Provided,yes,1-10%,no comments
9/17/2019,24.56081,-81.50137,, Not Provided,yes,1-10%,no comments
9/17/2019,24.58478,-81.49682,, Not Provided,yes,1-10%,no comments
9/18/2019,24.635086,-82.921329,, Not Provided,yes,31-50%,no comments
9/18/2019,24.53055,-81.48723,, Not Provided,yes,1-10%,no comments
9/18/2019,24.55262,-81.38171,, Not Provided,yes,1-10%,no comments
9/18/2019,24.552495,-81.377693,, Not Provided,yes,31-50%,no comments
9/18/2019,24.556148,-81.360918,, Not Provided,yes,31-50%,no comments
9/18/2019,24.615712,-81.378871,, Not Provided,yes,31-50%,no comments
9/18/2019,24.58433,-81.25835,, Not Provided,no,0%,no comments
9/18/2019,24.57998333,-81.28775,, Not Provided,no,0%,no comments
9/18/2019,24.58517,-81.25263,, Not Provided,no,0%,no comments
9/18/2019,24.56712,-81.38905,, Not Provided,no,0%,no comments
9/18/2019,24.50058,-81.64289,, Not Provided,no,0%,no comments
9/18/2019,24.49194,-81.66212,, Not Provided,no,0%,no comments
9/18/2019,24.48948,-81.67181,, Not Provided,no,0%,no comments
9/18/2019,24.48673333,-81.67736,, Not Provided,no,0%,no comments
9/18/2019,24.48577,-81.68266,, Not Provided,no,0%,no comments
9/18/2019,24.48777,-81.68964,, Not Provided,no,0%,no comments
9/25/2019,24.53832,-81.45374,, Not Provided,yes,1-10%,no comments
9/25/2019,24.59218,-81.39856,, Not Provided,yes,1-10%,no comments
9/25/2019,24.59317,-81.36498,, Not Provided,yes,1-10%,no comments
9/25/2019,24.64959,-81.06176,, Not Provided,no,0%,no comments
9/25/2019,24.65954,-80.99456,, Not Provided,no,0%,no comments
9/25/2019,24.65454,-81.02087,, Not Provided,yes,1-10%,no comments
9/25/2019,24.65954,-80.99456,, Not Provided,yes,1-10%,no comments
9/25/2019,24.64959,-81.06176,, Not Provided,yes,1-10%,no comments
9/25/2019,24.65454,-81.02087,, Not Provided,no,0%,no comments
9/25/2019,24.72156,-82.82754,, Not Provided,yes,31-50%,no comments
9/26/2019,24.44457,-81.92713,, Not Provided,no,0%,no comments
9/26/2019,24.45455,-81.857,, Not Provided,no,0%,no comments
9/26/2019,24.54223,-81.78978,, Not Provided,no,0%,no comments
9/26/2019,24.45226,-81.87573,, Not Provided,no,0%,no comments
9/26/2019,24.45504,-81.85616,, Not Provided,yes,1-10%,no comments
9/26/2019,24.47406,-81.742,, Not Provided,no,0%,no comments
9/26/2019,24.49356,-81.6963,, Not Provided,yes,1-10%,no comments
9/26/2019,24.62699,-81.1072,, Not Provided,no,0%,no comments
9/26/2019,24.62608,-81.11115,, Not Provided,no,0%,no comments
9/26/2019,24.62428,-81.10621,, Not Provided,no,0%,no comments
9/26/2019,24.65351,-82.78011,, Not Provided,yes,31-50%,no comments
9/26/2019,24.65617,-82.7841,, Not Provided,yes,31-50%,no comments
9/26/2019,24.6434,-82.85579,, Not Provided,yes,31-50%,no comments
9/27/2019,24.510705,-81.699357,, Not Provided,yes,1-10%,no comments
9/27/2019,24.48914,-81.67457,, Not Provided,yes,1-10%,no comments
9/27/2019,24.491892,-81.665698,, Not Provided,yes,1-10%,no comments
9/27/2019,24.51651,-81.61055,, Not Provided,yes,1-10%,no comments
9/27/2019,24.53004,-81.61456,, Not Provided,yes,1-10%,no comments
9/27/2019,24.70647,-82.87969,, Not Provided,yes,31-50%,no comments
9/27/2019,24.6805,-82.8853,, Not Provided,yes,31-50%,no comments
9/27/2019,24.70334,-82.85957,, Not Provided,yes,31-50%,no comments
9/27/2019,24.69676,-82.86176,, Not Provided,yes,31-50%,no comments
9/28/2019,24.60471,-82.93051,, Not Provided,yes,31-50%,no comments
9/28/2019,24.68968,-82.77568,, Not Provided,yes,31-50%,no comments
9/28/2019,24.72279,-82.79988,, Not Provided,yes,31-50%,no comments
9/28/2019,24.60813,-82.94537,, Not Provided,yes,31-50%,no comments
10/4/2019,24.5461,-81.40532,, Not Provided,yes,11-30%,no comments
10/7/2019,24.67378,-81.04694,, Not Provided,no,0%,no comments
10/7/2019,24.67488,-81.05683,, Not Provided,no,0%,no comments
10/7/2019,24.52282,-81.51711,, Not Provided,no,0%,no comments
10/7/2019,24.44386,-81.93501,, Not Provided,no,0%,no comments
10/7/2019,24.4434,-81.93472,, Not Provided,no,0%,no comments
10/7/2019,24.48033,-81.93225,, Not Provided,no,0%,no comments
10/7/2019,24.45693,-81.89722,, Not Provided,no,0%,no comments
10/7/2019,24.45217,-81.87953,, Not Provided,no,0%,no comments
10/7/2019,24.45173,-81.8792,, Not Provided,no,0%,no comments
10/7/2019,24.45173,-81.87875,, Not Provided,no,0%,no comments
10/7/2019,24.45207,-81.8769,, Not Provided,no,0%,no comments
10/7/2019,24.45198,-81.87722,, Not Provided,no,0%,no comments
10/7/2019,24.4542,-81.85733,, Not Provided,no,0%,no comments
10/7/2019,24.4546,-81.85675,, Not Provided,no,0%,no comments
10/7/2019,24.45463,-81.8562,, Not Provided,no,0%,no comments
10/7/2019,24.45552,-81.85555,, Not Provided,no,0%,no comments
10/7/2019,24.45975,-81.84577,, Not Provided,no,0%,no comments
10/7/2019,24.45957,-81.8458,, Not Provided,no,0%,no comments
10/7/2019,24.45918,-81.84405,, Not Provided,no,0%,no comments
10/7/2019,24.45901,-81.84401,, Not Provided,no,0%,no comments
10/7/2019,24.45908,-81.84086,, Not Provided,no,0%,no comments
10/7/2019,24.47219,-81.76458,, Not Provided,no,0%,no comments
10/7/2019,24.47188,-81.76483,, Not Provided,no,0%,no comments
10/7/2019,24.47388,-81.74364,, Not Provided,no,0%,no comments
10/7/2019,24.4733,-81.74377,, Not Provided,no,0%,no comments
10/7/2019,24.47375,-81.74417,, Not Provided,no,0%,no comments
10/7/2019,24.47364,-81.74417,, Not Provided,no,0%,no comments
